"fuelcons","rpm","load","speed","temp"
"4.8967076719908995","941.25","30.980392156862745","47.0","93.0"
"5.108858356493873","926.5","30.980392156862745","46.0","93.0"
"5.429063999754673","917.0","31.764705882352942","44.0","93.0"
"9.01625676566645","972.0","44.31372549019608","44.0","93.0"
"9.65844126426277","1134.25","43.13725490196079","43.0","93.0"
"8.588987543069175","1157.25","38.431372549019606","42.0","93.0"
"8.204100707579373","1041.5","41.1764705882353","42.0","93.0"
"8.00247028865971","1008.0","40.3921568627451","41.0","93.0"
"6.856670807811132","1130.0","27.45098039215686","41.0","93.0"
"6.693793219767246","1090.75","28.627450980392158","39.0","93.0"
"6.642302502692114","1081.25","29.019607843137255","39.0","93.0"
"7.183552520616773","1059.25","29.41176470588235","38.0","93.0"
"6.739733809539004","1046.75","29.019607843137255","37.0","93.0"
"7.1307491660576074","1029.5","29.80392156862745","36.0","93.0"
"7.474735762073424","1006.25","30.58823529411765","36.0","93.0"
"7.946573515769945","971.25","31.764705882352942","32.0","93.0"
"8.406771799628943","917.75","32.94117647058823","30.0","93.0"
"8.303629588056367","881.5","33.72549019607843","29.0","93.0"
"8.46136122689926","857.75","33.333333333333336","28.0","93.0"
"8.957560296846014","861.25","32.94117647058823","28.0","93.0"
"7.917035615899253","911.0","32.549019607843135","30.0","93.0"
"7.567082876539047","928.0","30.980392156862745","32.0","93.0"
"7.994256909892056","944.0","30.980392156862745","32.0","93.0"
"7.941055748229044","964.5","32.15686274509804","32.0","93.0"
"11.210538903061227","934.0","44.31372549019608","32.0","93.0"
"11.189618142644955","1059.25","40.78431372549019","31.0","93.0"
"10.339504703507638","1028.75","40.0","31.0","93.0"
"8.711330606622814","961.5","32.549019607843135","30.0","93.0"
"8.889699991566875","882.75","34.11764705882353","28.0","93.0"
"9.41816120387549","867.25","34.90196078431372","27.0","93.0"
"9.135041095268368","841.0","34.11764705882353","26.0","93.0"
"9.059021335807051","842.75","34.11764705882353","26.0","93.0"
"9.14759843331272","866.75","33.333333333333336","27.0","93.0"
"19.413757238432567","897.25","51.76470588235294","27.0","93.0"
"14.101361301036626","1212.25","40.78431372549019","26.0","93.0"
"13.333825265643451","1020.25","41.568627450980394","25.0","93.0"
"12.106146694214878","946.25","40.3921568627451","24.0","93.0"
"18.186218073287527","913.75","47.450980392156865","23.0","93.0"
"17.884704243267556","1267.75","41.96078431372549","24.0","93.0"
"14.217722212852083","1303.25","40.78431372549019","25.0","93.0"
"13.773612750885478","1278.0","34.509803921568626","25.0","93.0"
"12.923553719008266","1225.5","33.72549019607843","25.0","93.0"
"11.229760499241019","1192.75","29.019607843137255","25.0","93.0"
"15.523538961038964","1134.25","35.68627450980392","24.0","93.0"
"14.810127305054253","1218.25","36.07843137254902","24.0","93.0"
"15.758744096812281","1214.75","36.470588235294116","24.0","93.0"
"17.30910429209413","1197.25","36.86274509803921","23.0","93.0"
"17.52669267491402","1218.25","40.3921568627451","23.0","93.0"
"18.320735588522147","1248.75","40.3921568627451","23.0","93.0"
"17.75568181818182","1271.5","39.21568627450981","24.0","93.0"
"15.574928318434814","1284.5","36.86274509803921","25.0","93.0"
"13.773612750885478","1255.0","34.509803921568626","25.0","93.0"
"14.48125737898465","1223.0","35.294117647058826","25.0","93.0"
"14.126143742621018","1223.0","35.294117647058826","24.0","93.0"
"14.126745290282837","1119.0","35.294117647058826","23.0","93.0"
"12.048827795581042","1039.75","31.764705882352942","21.0","93.0"
"12.136487913999877","944.0","31.372549019607842","19.0","93.0"
"11.840781422761943","888.25","30.19607843137255","18.0","93.0"
"10.283801020408164","776.75","31.372549019607842","16.0","93.0"
"19.482276381627035","696.0","30.19607843137255","15.0","93.0"
"21.034435763679735","1021.25","35.68627450980392","14.0","93.0"
"19.604757487410552","907.75","36.86274509803921","14.0","93.0"
"16.353298255547795","850.75","36.07843137254902","14.0","93.0"
"16.39492812382423","729.25","37.64705882352941","13.0","93.0"
"17.349398437060778","694.25","37.64705882352941","12.0","93.0"
"34.36147186147186","674.0","37.64705882352941","9.0","93.0"
"35.362905492775624","840.5","28.627450980392158","6.0","93.0"
"95.58420475628266","802.75","29.41176470588235","2.0","93.0"
"198.68443245066624","587.5","39.21568627450981","1.0","94.0"
"194.1173680215888","627.5","37.64705882352941","1.0","94.0"
"45.01575940293473","610.25","36.07843137254902","4.0","94.0"
"44.661304604486425","607.75","36.07843137254902","4.0","94.0"
"43.952395007589814","612.0","36.470588235294116","4.0","94.0"
"34.8783521673132","605.75","36.470588235294116","5.0","94.0"
"57.185374149659864","606.0","36.470588235294116","3.0","94.0"
"87.90479001517963","609.0","36.07843137254902","2.0","94.0"
"174.8292292123461","610.75","36.470588235294116","1.0","94.0"
"178.6452184179457","610.25","36.470588235294116","1.0","94.0"
